unix_timestamp_ms,lastUpdateId,bid_price_0,bid_qty_0,bid_price_1,bid_qty_1,bid_price_2,bid_qty_2,bid_price_3,bid_qty_3,bid_price_4,bid_qty_4,bid_price_5,bid_qty_5,bid_price_6,bid_qty_6,bid_price_7,bid_qty_7,bid_price_8,bid_qty_8,bid_price_9,bid_qty_9,ask_price_0,ask_qty_0,ask_price_1,ask_qty_1,ask_price_2,ask_qty_2,ask_price_3,ask_qty_3,ask_price_4,ask_qty_4,ask_price_5,ask_qty_5,ask_price_6,ask_qty_6,ask_price_7,ask_qty_7,ask_price_8,ask_qty_8,ask_price_9,ask_qty_9
1764326052611,261589395745,1.112700,47059.200000,1.112600,46551.110000,1.112500,5382.640000,1.112400,24450.430000,1.112300,6775.590000,1.112200,333.000000,1.112100,30395.520000,1.112000,28606.470000,1.111900,3134.720000,1.111800,20673.440000,1.112800,1535.280000,1.112900,97.360000,1.113000,3186.010000,1.113100,4524.310000,1.113200,6654.220000,1.113300,21189.550000,1.113400,21329.870000,1.113500,11571.370000,1.113600,26760.090000,1.113700,70118.390000
1764326052867,261589402935,1.112800,37971.260000,1.112700,6432.390000,1.112600,16414.420000,1.112500,6769.550000,1.112400,31478.220000,1.112300,34422.240000,1.112200,333.000000,1.112100,30395.520000,1.112000,28606.470000,1.111900,7078.970000,1.112900,3693.020000,1.113000,3186.010000,1.113100,6312.400000,1.113200,13147.190000,1.113300,10799.020000,1.113400,22440.430000,1.113500,14804.620000,1.113600,26760.090000,1.113700,70118.390000,1.113800,42979.330000
1764326053119,261589411368,1.112800,38173.710000,1.112700,6432.390000,1.112600,49229.700000,1.112500,5072.810000,1.112400,28005.550000,1.112300,6775.590000,1.112200,333.000000,1.112100,30395.520000,1.112000,28606.470000,1.111900,3134.720000,1.112900,3693.020000,1.113000,3186.010000,1.113100,6312.400000,1.113200,13147.190000,1.113300,10893.300000,1.113400,22440.430000,1.113500,14804.620000,1.113600,26760.090000,1.113700,70118.390000,1.113800,39311.420000
1764326053371,261589418050,1.112800,38334.110000,1.112700,6432.390000,1.112600,21583.050000,1.112500,5072.810000,1.112400,28705.190000,1.112300,34422.240000,1.112200,333.000000,1.112100,30395.520000,1.112000,27770.580000,1.111900,3134.720000,1.112900,3693.020000,1.113000,3186.010000,1.113100,2866.700000,1.113200,11542.310000,1.113300,6054.380000,1.113400,22440.430000,1.113500,14804.620000,1.113600,26309.340000,1.113700,70589.140000,1.113800,39311.420000
1764326053622,261589436060,1.112800,71890.750000,1.112700,10600.560000,1.112600,35437.510000,1.112500,4097.330000,1.112400,31673.720000,1.112300,9328.920000,1.112200,6856.670000,1.112100,31535.520000,1.112000,56927.280000,1.111900,3140.270000,1.112900,50.330000,1.113000,3186.010000,1.113100,2646.650000,1.113200,94.110000,1.113300,5038.120000,1.113400,6365.360000,1.113500,18089.440000,1.113600,3689.070000,1.113700,40766.580000,1.113800,32871.670000
1764326053872,261589446289,1.112900,50483.680000,1.112800,29991.020000,1.112700,5894.370000,1.112600,12403.860000,1.112500,2295.680000,1.112400,59320.370000,1.112300,9328.920000,1.112200,6856.670000,1.112100,31535.520000,1.112000,56968.360000,1.113000,862.250000,1.113100,67.340000,1.113200,4016.760000,1.113300,9022.550000,1.113400,6262.470000,1.113500,18089.440000,1.113600,9303.170000,1.113700,45416.070000,1.113800,54502.100000,1.113900,26810.600000
1764326054128,261589454581,1.112900,50292.520000,1.112800,29991.020000,1.112700,5894.370000,1.112600,10707.270000,1.112500,2295.680000,1.112400,59320.370000,1.112300,9328.920000,1.112200,6856.670000,1.112100,33635.520000,1.112000,58718.360000,1.113000,845.790000,1.113100,67.340000,1.113200,3059.830000,1.113300,9022.550000,1.113400,6225.220000,1.113500,18089.440000,1.113600,9303.170000,1.113700,45416.070000,1.113800,54502.100000,1.113900,26810.600000
1764326054389,261589461160,1.112900,51421.390000,1.112800,29312.510000,1.112700,5894.370000,1.112600,12404.020000,1.112500,29942.330000,1.112400,31673.720000,1.112300,9328.920000,1.112200,6856.670000,1.112100,33635.520000,1.112000,58718.360000,1.113000,4372.440000,1.113100,2904.750000,1.113200,4514.660000,1.113300,5824.500000,1.113400,6362.750000,1.113500,18089.440000,1.113600,9303.170000,1.113700,45416.070000,1.113800,54502.100000,1.113900,26810.600000
1764326054640,261589468248,1.112900,33824.510000,1.112800,12417.790000,1.112700,6033.240000,1.112600,16897.990000,1.112500,30275.330000,1.112400,32339.720000,1.112300,6775.590000,1.112200,6856.670000,1.112100,33285.520000,1.112000,58018.360000,1.113000,4372.440000,1.113100,67.340000,1.113200,8216.080000,1.113300,22582.150000,1.113400,19206.690000,1.113500,8746.890000,1.113600,9303.170000,1.113700,45416.070000,1.113800,61657.190000,1.113900,26359.850000
1764326054894,261589475672,1.112900,33257.620000,1.112800,12417.790000,1.112700,6033.240000,1.112600,16897.990000,1.112500,30275.330000,1.112400,32339.720000,1.112300,6775.590000,1.112200,6856.670000,1.112100,33285.520000,1.112000,58018.360000,1.113000,5543.940000,1.113100,1129.320000,1.113200,8216.080000,1.113300,22582.150000,1.113400,18888.400000,1.113500,9582.780000,1.113600,11958.180000,1.113700,45416.070000,1.113800,61657.190000,1.113900,26359.850000
1764326055144,261589483442,1.112900,33904.320000,1.112800,12417.790000,1.112700,6033.240000,1.112600,16897.990000,1.112500,30275.330000,1.112400,32339.720000,1.112300,6775.590000,1.112200,6856.670000,1.112100,33285.520000,1.112000,58018.360000,1.113000,4372.440000,1.113100,67.340000,1.113200,8216.080000,1.113300,22582.150000,1.113400,18888.400000,1.113500,9582.780000,1.113600,11958.180000,1.113700,45416.070000,1.113800,61657.190000,1.113900,26359.850000
